lang,key,rate,ev_survival,ev_kept,ev_total,gpt_kept
en,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi::2,0.75,0.8181818181818182,9,11,0.7171717171717171
en,https://en.wikivoyage.org/wiki/Culture_shock::1,0.75,0.8,4,5,0.7033898305084746
en,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27::1,0.75,0.71875,23,32,0.7393939393939394
en,https://en.wikinews.org/wiki/Anti-ACTA_activists_protest_across_Europe::2,0.75,0.5454545454545454,6,11,0.7058823529411765
en,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings::1,0.75,0.9090909090909091,10,11,0.723404255319149
en,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity::2,0.75,1.0,4,4,0.7142857142857143
en,https://en.wikivoyage.org/wiki/Bed_and_breakfasts::1,0.75,0.7333333333333333,11,15,0.7326732673267327
en,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport::1,0.75,0.6666666666666666,2,3,0.7317073170731707
en,https://en.wikinews.org/wiki/Russian_military_cargo_jet_crash_kills_eleven_in_Siberia::1,0.75,0.8571428571428571,6,7,0.7738095238095238
en,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan::1,0.75,0.7,14,20,0.753968253968254
en,https://en.wikinews.org/wiki/FAA:_Metroplex_NextGen_project_in_place_in_north_Texas::2,0.75,0.9,9,10,0.7377049180327869
en,https://en.wikivoyage.org/wiki/Antarctica::1,0.75,1.0,3,3,0.7217391304347827
en,https://en.wikibooks.org/wiki/How_to_Play_Violin/Bowing::1,0.75,0.6785714285714286,19,28,0.7457627118644068
en,https://en.wikinews.org/wiki/Naked_News_to_create_international_language_editions::1,0.75,0.75,12,16,0.7090909090909091
en,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization::2,0.75,0.6666666666666666,10,15,0.7521367521367521
en,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System::1,0.75,0.8571428571428571,12,14,0.6973684210526315
en,https://en.wikinews.org/wiki/Nationalised_bank_Northern_Rock_sold_to_Virgin_Money::1,0.75,0.75,12,16,0.7647058823529411
en,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China::1,0.75,0.8,8,10,0.7441860465116279
en,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit::2,0.75,0.8181818181818182,9,11,0.7387387387387387
en,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg::2,0.75,0.7142857142857143,10,14,0.7325581395348837
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans::1,0.75,0.65,13,20,0.7099236641221374
en,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi::1,0.75,0.6666666666666666,4,6,0.7538461538461538
en,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous::1,0.75,0.6666666666666666,12,18,0.7450980392156863
en,https://en.wikibooks.org/wiki/Introductory_Tourism::2,0.75,0.7368421052631579,14,19,0.7478260869565218
en,https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges::1,0.75,0.6923076923076923,9,13,0.7307692307692307
en,https://en.wikinews.org/wiki/Distributed_computing_to_get_%22interstellar_project%22::1,0.75,0.6764705882352942,23,34,0.7413793103448276
en,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem::1,0.75,0.75,9,12,0.7553191489361702
en,https://en.wikivoyage.org/wiki/Alcoholic_beverages::2,0.75,1.0,5,5,0.6857142857142857
en,https://en.wikibooks.org/wiki/History_of_Technology/Cultural_Determinism::1,0.75,0.75,3,4,0.7222222222222222
en,https://en.wikinews.org/wiki/Seven_caves_found_on_Mars:_NASA::2,0.75,0.7647058823529411,13,17,0.7443609022556391
en,https://en.wikivoyage.org/wiki/Aggregators::2,0.75,0.8,8,10,0.7307692307692307
en,https://en.wikivoyage.org/wiki/Canyoning::2,0.75,0.75,6,8,0.6956521739130435
en,https://en.wikinews.org/wiki/Parts_of_New_Orleans_flood_again::1,0.75,1.0,4,4,0.7391304347826086
en,https://en.wikivoyage.org/wiki/Downhill_snowsports::2,0.75,0.6153846153846154,8,13,0.7317073170731707
en,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea::2,0.75,0.7368421052631579,14,19,0.71900826446281
en,https://en.wikibooks.org/wiki/American_Revolution/The_Battles_of_Trenton_and_Princeton::2,0.75,1.0,4,4,0.7338709677419355
en,https://en.wikinews.org/wiki/Apple_introduces_iPhone_and_Apple_TV::2,0.75,0.7241379310344828,21,29,0.75
en,https://en.wikivoyage.org/wiki/Regional_coding::2,0.75,0.5714285714285714,4,7,0.7567567567567568
en,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Nuclear_Bomb::1,0.75,0.5454545454545454,6,11,0.7391304347826086
en,https://en.wikibooks.org/wiki/Applied_Ecology/New_Societies_and_Cultures::1,0.75,1.0,7,7,0.7294117647058823
en,https://en.wikinews.org/wiki/Scientists_report_two_life-saving_treatments_for_Ebola::2,0.75,0.7916666666666666,19,24,0.7325581395348837
en,https://en.wikivoyage.org/wiki/Budget_travel::2,0.75,0.9166666666666666,11,12,0.7037037037037037
en,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals::2,0.75,0.6666666666666666,8,12,0.7205882352941176
en,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion::2,0.75,0.8636363636363636,19,22,0.717391304347826
en,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse::2,0.75,0.6153846153846154,8,13,0.7295597484276729
en,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68::2",0.75,0.7777777777777778,7,9,0.7333333333333333
en,https://en.wikivoyage.org/wiki/Caucasus::2,0.75,0.7692307692307693,10,13,0.65625
en,https://en.wikivoyage.org/wiki/Gambling::1,0.75,0.6666666666666666,4,6,0.7023809523809523
en,https://en.wikivoyage.org/wiki/Maori_culture::2,0.75,0.7391304347826086,17,23,0.7027027027027027
en,https://en.wikibooks.org/wiki/Philippine_History/The_Philippine-American_War::1,0.75,0.7368421052631579,14,19,0.7340425531914894
en,https://en.wikinews.org/wiki/Hungary%27s_St_Stephen%27s_Day_hit_by_storm:_3_left_dead::1,0.75,0.8,12,15,0.7623762376237624
en,https://en.wikivoyage.org/wiki/Border_crossing::1,0.75,0.65,13,20,0.75
en,https://en.wikinews.org/wiki/Scientists_say_new_medical_diagnostic_chip_can_sort_cells_anywhere_with_an_inkjet::1,0.75,0.875,14,16,0.7222222222222222
en,https://en.wikinews.org/wiki/German_judge_orders_life_sentence_for_nation%27s_%27first_Islamic-motivated_terror_attack%27::1,0.75,0.7,7,10,0.7326732673267327
en,https://en.wikinews.org/wiki/Japanese_Olympic_judoka_Hitoshi_Saito_dies_aged_54::1,0.75,0.8333333333333334,10,12,0.76
en,https://en.wikinews.org/wiki/North_Korea_agrees_to_disable_its_main_nuclear_reactor::1,0.75,0.6521739130434783,15,23,0.75
en,https://en.wikivoyage.org/wiki/Vancouver::1,0.75,0.875,7,8,0.7033898305084746
en,https://en.wikivoyage.org/wiki/Astronomy::2,0.75,1.0,14,14,0.6944444444444444
en,https://en.wikivoyage.org/wiki/San_Francisco::2,0.75,0.75,12,16,0.7247706422018348
en,https://en.wikibooks.org/wiki/All_About_Converting_From_Several_Video_Formats_To_DVD::2,0.75,0.8666666666666667,13,15,0.7592592592592593
en,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines::1,0.75,0.65,13,20,0.75
en,https://en.wikinews.org/wiki/Fighter_jet_crashes_during_Children%27s_Day_airshow_in_Thailand::2,0.75,0.6666666666666666,4,6,0.7258064516129032
en,https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury::2,0.75,0.6666666666666666,6,9,0.734375
en,https://en.wikibooks.org/wiki/Environmental_theory_and_collection_of_ideas/Environmentalism_and_survival::1,0.75,0.6956521739130435,16,23,0.75
en,https://en.wikivoyage.org/wiki/Walt_Disney_World::2,0.75,0.5,2,4,0.7226890756302521
en,https://en.wikivoyage.org/wiki/Kruger_National_Park::2,0.75,0.6666666666666666,2,3,0.7397260273972602
en,https://en.wikinews.org/wiki/Khyber_Pakhtunkhwa_Provincial_Assembly_votes_to_merge_with_Pakistani_Federally_Administered_Tribal_Areas::1,0.75,0.7,7,10,0.7142857142857143
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks::1,0.75,0.75,3,4,0.71875
en,https://en.wikivoyage.org/wiki/Victoria_Falls::1,0.75,0.6666666666666666,16,24,0.7482014388489209
en,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time::2,0.75,0.8181818181818182,9,11,0.7352941176470589
en,https://en.wikivoyage.org/wiki/West_Africa::2,0.75,0.9285714285714286,13,14,0.7310924369747899
en,https://en.wikivoyage.org/wiki/Birdwatching::2,0.75,0.7142857142857143,5,7,0.7413793103448276
en,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Light_Bulb::2,0.75,0.5714285714285714,8,14,0.7238095238095238
en,https://en.wikivoyage.org/wiki/French_phrasebook::1,0.75,0.875,7,8,0.7403846153846154
en,"https://en.wikinews.org/wiki/Car_crashes_into_house_in_Suffolk,_UK,_seriously_injuring_man::1",0.75,0.7619047619047619,16,21,0.7317073170731707
en,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Evolutionary_Perspective_on_Social_Cognitions::2,0.75,0.9,9,10,0.7350427350427351
en,https://en.wikivoyage.org/wiki/Music_festival_circuit::1,0.75,0.8,8,10,0.7425742574257426
en,https://en.wikinews.org/wiki/Rare_Middle_East_cyclone_batters_Oman::2,0.75,1.0,8,8,0.7166666666666667
en,https://en.wikibooks.org/wiki/First_Aid/Poisoning::1,0.75,0.85,17,20,0.7241379310344828
en,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media::2,0.75,0.8,8,10,0.7301587301587301
en,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Flush_Toilet::1,0.75,0.7142857142857143,10,14,0.7241379310344828
en,https://en.wikinews.org/wiki/India_struggles_with_encephalitis_outbreak::2,0.75,0.6923076923076923,9,13,0.7142857142857143
en,https://en.wikinews.org/wiki/Sandra_Fluke_insists_she_will_not_be_silenced::1,0.75,0.7142857142857143,10,14,0.7272727272727273
en,https://en.wikivoyage.org/wiki/Horse_riding::2,0.75,0.7142857142857143,10,14,0.7092198581560284
en,https://en.wikibooks.org/wiki/High_School_Earth_Science/Telescopes::1,0.75,0.6923076923076923,9,13,0.75
en,"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia::1",0.75,0.6666666666666666,6,9,0.7368421052631579
en,https://en.wikibooks.org/wiki/Fencing::1,0.75,0.7692307692307693,10,13,0.7
en,https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing::1,0.75,0.8333333333333334,5,6,0.7288135593220338
en,https://en.wikivoyage.org/wiki/Chile::2,0.75,0.8,8,10,0.7523809523809524
en,https://en.wikivoyage.org/wiki/Thimphu::2,0.75,0.631578947368421,12,19,0.7583333333333333
en,https://en.wikinews.org/wiki/New_fossils_from_10_million_year_old_ape_found_in_Ethiopia::2,0.75,0.4444444444444444,4,9,0.7543859649122807
en,https://en.wikinews.org/wiki/Cholera_outbreak_hits_Angola::1,0.75,0.7142857142857143,5,7,0.7727272727272727
en,https://en.wikinews.org/wiki/Funeral_of_Pope_John_Paul_II_takes_place::2,0.75,1.0,5,5,0.7282608695652174
en,https://en.wikivoyage.org/wiki/Rock_climbing::1,0.75,1.0,4,4,0.7333333333333333
en,https://en.wikinews.org/wiki/Nadal_beats_Raonic_to_reach_Australian_Open_semis::2,0.75,0.7142857142857143,5,7,0.7469879518072289
en,https://en.wikivoyage.org/wiki/Flying_to_Africa::1,0.75,0.6086956521739131,14,23,0.7181818181818181
en,https://en.wikivoyage.org/wiki/Hospitality_exchange::2,0.75,0.8095238095238095,17,21,0.7586206896551724
en,https://en.wikinews.org/wiki/Bomb_blasts_kill_several_in_Iran::1,0.75,0.9333333333333333,14,15,0.7037037037037037
en,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti::2,0.75,0.631578947368421,12,19,0.7096774193548387
en,https://en.wikibooks.org/wiki/Fundamentals_of_Transportation/Introduction::2,0.75,1.0,6,6,0.7121212121212122
en,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser::1,0.75,0.8,20,25,0.7327586206896551
en,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells::1,0.75,0.6666666666666666,6,9,0.7209302325581395
en,https://en.wikinews.org/wiki/Photojournalist_photographing_Justin_Bieber%27s_car_run_over_by_another_vehicle::2,0.75,0.875,7,8,0.7111111111111111
en,"https://en.wikinews.org/wiki/Benin,_Nigeria_join_African_Union_continental_free_trade_bloc::1",0.75,0.8181818181818182,9,11,0.7368421052631579
en,https://en.wikinews.org/wiki/Nintendo_unveils_controller_for_Revolution_console::2,0.75,0.7142857142857143,10,14,0.7307692307692307
en,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Basics::2,0.75,0.8888888888888888,8,9,0.7311827956989247
en,https://en.wikinews.org/wiki/Amazon_to_buy_smart_doorbell_startup_Ring::2,0.75,0.7142857142857143,10,14,0.711340206185567
en,https://en.wikivoyage.org/wiki/Hong_Kong::1,0.75,0.6451612903225806,20,31,0.7333333333333333
en,"https://en.wikinews.org/wiki/Aerosmith_sued_over_late_cancellation_of_gig_in_Maui,_Hawaii::1",0.75,0.8,8,10,0.6833333333333333
en,https://en.wikivoyage.org/wiki/Guanajuato::1,0.75,0.7142857142857143,5,7,0.7301587301587301
en,https://en.wikivoyage.org/wiki/Streymoy::1,0.75,0.6153846153846154,8,13,0.7678571428571429
en,https://en.wikinews.org/wiki/Iranian_passenger_jet%27s_wheel_catches_fire::1,0.75,0.8181818181818182,9,11,0.6938775510204082
en,https://en.wikinews.org/wiki/Philae_space_probe_lands_on_comet::1,0.75,0.5,2,4,0.74
en,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones::1,0.75,0.8636363636363636,19,22,0.7127659574468085
en,"https://en.wikinews.org/wiki/Hong_Kong_tourists_held_hostage_in_the_Philippines,_nine_killed::2",0.75,0.8,12,15,0.7473684210526316
en,https://en.wikivoyage.org/wiki/Barcelona::1,0.75,0.7,7,10,0.7075471698113207
en,https://en.wikivoyage.org/wiki/Grand_Canyon::2,0.75,0.7142857142857143,5,7,0.7478991596638656
en,https://en.wikivoyage.org/wiki/Studying_abroad::1,0.75,0.7551020408163265,37,49,0.7357142857142858
en,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece::1,0.75,0.75,3,4,0.7440476190476191
en,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Culture::1,0.75,0.6363636363636364,14,22,0.6792452830188679
en,https://en.wikinews.org/wiki/New_South_Wales_government_starts_trial_of_hunting_in_national_parks::1,0.75,0.8181818181818182,9,11,0.7244897959183674
en,https://en.wikinews.org/wiki/French_campaigning_film_director_Ren%C3%A9_Vautier_dies::2,0.75,0.6666666666666666,6,9,0.7631578947368421
en,https://en.wikivoyage.org/wiki/German_phrasebook::2,0.75,0.7142857142857143,15,21,0.7428571428571429
en,https://en.wikinews.org/wiki/EBay_to_acquire_Skype::1,0.75,1.0,1,1,0.7317073170731707
en,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26::2,0.75,0.75,12,16,0.7454545454545455
en,https://en.wikibooks.org/wiki/Warfare::2,0.75,0.7333333333333333,33,45,0.7412587412587412
en,https://en.wikinews.org/wiki/Building_collapses_in_Mecca_at_eve_of_Hajj_pillgrimage::1,0.75,0.8181818181818182,9,11,0.76
en,https://en.wikinews.org/wiki/Haitian_cholera_victims_threaten_United_Nations_with_lawsuit::2,0.75,0.7368421052631579,14,19,0.7291666666666666
en,https://en.wikinews.org/wiki/Icelandic_Hekla_volcano_shows_signs_of_activity::1,0.75,0.6129032258064516,19,31,0.7378640776699029
en,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists::2",0.75,0.7692307692307693,10,13,0.7560975609756098
en,https://en.wikivoyage.org/wiki/Travel_agencies::1,0.75,0.68,17,25,0.7333333333333333
en,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction::1,0.75,0.7777777777777778,7,9,0.7272727272727273
en,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case::2,0.75,1.0,4,4,0.76
en,https://en.wikibooks.org/wiki/Castles_of_England/The_Development_of_the_Castle::1,0.75,0.7222222222222222,13,18,0.7244897959183674
en,https://en.wikivoyage.org/wiki/Moldova::1,0.75,0.6666666666666666,16,24,0.7383177570093458
en,https://en.wikinews.org/wiki/Apple_Japan_to_replace_overheating_iPod_Nanos::2,0.75,0.25,1,4,0.7524752475247525
en,https://en.wikivoyage.org/wiki/Sleep::1,0.75,0.8888888888888888,8,9,0.7421875
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians::1,0.75,0.42857142857142855,3,7,0.7096774193548387
en,https://en.wikivoyage.org/wiki/Tornado_safety::2,0.75,0.6923076923076923,9,13,0.7361111111111112
en,https://en.wikivoyage.org/wiki/Travel_photography/Film::1,0.75,0.7692307692307693,10,13,0.7596153846153846
en,https://en.wikibooks.org/wiki/French_Revolution/Effects::1,0.75,0.8275862068965517,24,29,0.7476635514018691
en,https://en.wikivoyage.org/wiki/War_zone_safety::2,0.75,0.5909090909090909,13,22,0.7383177570093458
en,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey::1,0.75,0.875,7,8,0.7570621468926554
en,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Behavioural_and_Neuroscience_Methods::1,0.75,0.75,9,12,0.7328767123287672
en,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009::1,0.75,0.6551724137931034,19,29,0.7575757575757576
en,https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots::1,0.75,1.0,6,6,0.676923076923077
en,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Blended_Learning_in_Grades_9-12::2,0.75,0.75,15,20,0.7515151515151515
en,https://en.wikinews.org/wiki/Judge_orders_Baltimore_City_prison_to_produce_plan_for_improvement::1,0.75,0.8333333333333334,5,6,0.7377049180327869
en,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park::1,0.75,0.875,7,8,0.7619047619047619
en,https://en.wikinews.org/wiki/Women%E2%80%99s_boxing_to_be_included_in_the_2012_Olympics_for_the_first_time::2,0.75,0.6153846153846154,8,13,0.746031746031746
en,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos::2,0.75,0.7647058823529411,13,17,0.7410714285714286
en,https://en.wikinews.org/wiki/Leak_suggests_John_Kerry_will_recognise_Israel_as_Jewish_state::2,0.75,0.7241379310344828,21,29,0.7142857142857143
en,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms::2,0.75,0.6666666666666666,2,3,0.7236842105263158
en,https://en.wikinews.org/wiki/China_promises_cut_in_carbon_dioxide_emissions::2,0.75,0.5555555555555556,5,9,0.7373737373737373
en,https://en.wikibooks.org/wiki/Yoga/Yoga_Tales::1,0.75,0.6190476190476191,13,21,0.75
en,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu::1,0.75,0.6818181818181818,15,22,0.7469879518072289
en,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops::1,0.75,0.7647058823529411,13,17,0.7573529411764706
en,https://en.wikinews.org/wiki/Doctor_to_be_charged_after_mother%27s_death_in_Ohio::2,0.75,0.75,15,20,0.7465753424657534
en,https://en.wikivoyage.org/wiki/Cascais::1,0.75,0.6,9,15,0.7283950617283951
en,https://en.wikivoyage.org/wiki/Salar_de_Uyuni::2,0.75,0.8333333333333334,15,18,0.7341772151898734
en,https://en.wikinews.org/wiki/France_issues_pollution_alert_as_ship_splits_off_Basque_coast::1,0.75,0.5555555555555556,5,9,0.7567567567567568
en,https://en.wikibooks.org/wiki/History_of_Technology/Technological_Determinism::1,0.75,0.5714285714285714,8,14,0.7386363636363636
en,https://en.wikibooks.org/wiki/Remembering_the_Templars::2,0.75,0.7222222222222222,13,18,0.7692307692307693
en,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro::1,0.75,0.7692307692307693,10,13,0.7341772151898734
en,"https://en.wikinews.org/wiki/Sam_Simon,_%27The_Simpsons%27_co-creator,_dies_aged_59::2",0.75,0.7894736842105263,15,19,0.717391304347826
en,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io::1,0.75,0.76,19,25,0.7575757575757576
en,https://en.wikinews.org/wiki/Akayev_flees_Kyrgyzstan_as_protesters_seize_control_of_Bishkek::2,0.75,0.6363636363636364,7,11,0.7432432432432432
en,https://en.wikivoyage.org/wiki/Talk::1,0.75,1.0,4,4,0.7384615384615385
en,https://en.wikivoyage.org/wiki/Mallorca::1,0.75,0.75,18,24,0.7
en,"https://en.wikinews.org/wiki/Large_earthquake_off_Japan,_tsunami_warning_issued::1",0.75,0.8333333333333334,10,12,0.7614678899082569
en,https://en.wikinews.org/wiki/Electronic_voting_disputed_in_France::2,0.75,0.6428571428571429,9,14,0.7112676056338029
